"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Eth-PSD: A Machine Learning-Based Phishing Scam Detection Approach in Ethereum","A. H. H. Kabla; M. Anbar; S. Manickam; S. Karupayah","National Advanced IPv6 Centre, Universiti Sains Malaysia, Penang, Malaysia; National Advanced IPv6 Centre, Universiti Sains Malaysia, Penang, Malaysia; National Advanced IPv6 Centre, Universiti Sains Malaysia, Penang, Malaysia; National Advanced IPv6 Centre, Universiti Sains Malaysia, Penang, Malaysia","IEEE Access","15 Nov 2022","2022","10","","118043","118057","Recently, the rapid flourish of blockchain technology in the financial field has attracted many cybercriminals’ attention to launching blockchain-based attacks such as ponzi schemes, scam wallets, and phishing scams. Currently, Ethereum is the most prominent blockchain-based platform and the first that supports smart contracts. However, the number of phishing scam accounts are reportedly more than 50% of all cybercrimes in Ethereum. In contrast, this paper proposes a detection mechanism called Ethereum Phishing Scam Detection (Eth-PSD) that attempts to detect phishing scam-related transactions using a novel machine learning-based approach. Eth-PSD tackles some of the limitations in the existing works, such as the use of imbalanced datasets, complex feature engineering, and lower detection accuracy. We also investigated the aspects of constructing a new updated, balanced dataset that can be used to evaluate Eth-PSD effectively. Our experimental results indicate that Eth-PSD could efficiently detect the phishing scam on Ethereum with a detection accuracy of 98.11%, with a very low False Positive Rate of 0.01. Taken together, Eth-PSD showed a superior advantage compared to the existing works in reducing the dimensionality of the dataset by feature engineering and achieved an overall detection accuracy with an improvement of at least 6% compared to other existing solutions from the related work.","2169-3536","","10.1109/ACCESS.2022.3220780","Ministry of Higher Education Malaysia’s Fundamental Research Grant Scheme(grant numbers:FRGS/1/2021/ICT07/USM/03/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9943287","Blockchain;Ethereum;feature engineering;intrusion detection system;machine learning;phishing scam","Phishing;Blockchains;Feature extraction;Machine learning;Intrusion detection;Security;Correlation","blockchains;computer crime;contracts;learning (artificial intelligence)","blockchain-based attacks;complex feature engineering;cybercriminal attention;Eth-PSD;Ethereum phishing scam detection;financial field;machine learning-based phishing scam detection approach;phishing scam accounts;phishing scam-related transactions;scam wallets;smart contracts","","2","","41","CCBY","9 Nov 2022","","","IEEE","IEEE Journals"
"Enhancement of Distribution System Protection Through Automatic Network Reconfiguration","S. Ntshiba; S. Krishnamurthy","Department of. Electrical, Electronic and Computer Engineering Center for Substation, Automation and Energy Management Systems (CSAEMS) Cape Peninsula University of Technology, Cape Town, South Africa; Department of. Electrical, Electronic and Computer Engineering Center for Substation, Automation and Energy Management Systems (CSAEMS) Cape Peninsula University of Technology, Cape Town, South Africa","2022 IEEE PES/IAS PowerAfrica","3 Oct 2022","2022","","","1","5","The distribution system is a key component of the power system since it delivers electricity to clients and is where revenue is collected. The distribution system is exposed to fault conditions. When these fault conditions strike, the distribution system’s power lines are disturbed, and customers lose power. Power utilities lose revenue and battle to sustain power reliability standards. When the supply of power is not provided in agreement with the contract, power companies suffer penalties from their customers. In the past, electric companies used a “trouble call system” to detect outages, whereby consumers experiencing power outages would phone in and report them. The power utility would dispatch the field crew to restore power. Due to this method, customers will be out of supply for a long period oftime. As a result, using the IEC 61850 GOOSE message application, this study developed a relay control technique to emulate the automatic reconfiguration of the distribution system under fault conditions. The designed technique is simulated and tested in a lab-scale environment.","","978-1-6654-6639-4","10.1109/PowerAfrica53997.2022.9905289","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905289","Network reconfiguration;IEC 6l850 GOOSE message;overcurrent protection","Simulation;Companies;Distribution networks;Power system reliability;Reliability;IEC Standards;Relays","IEC standards;local area networks;power distribution reliability;power engineering computing;power system reliability;power system security;relay control;smart power grids;substation automation","fault conditions;power utility;power reliability standards;power companies;trouble call system to detect outages;power outages;distribution system protection;automatic network reconfiguration;power system","","1","","12","IEEE","3 Oct 2022","","","IEEE","IEEE Conferences"
"Strengthening Supply Chain Integrity with Blockchain-based Anti-Counterfeiting Measures","S. Prajapati; J. Gadhari; T. Sawant; J. Kini; S. Solanki","Department of Computer Engineering, St. John College of Engineering and Management, Palghar, India; Department of Computer Engineering, St. John College of Engineering and Management, Palghar, India; Department of Computer Engineering, St. John College of Engineering and Management, Palghar, India; Department of Computer Engineering, St. John College of Engineering and Management, Palghar, India; Department of Computer Engineering, St. John College of Engineering and Management, Palghar, India","2023 International Conference on Innovative Data Communication Technologies and Application (ICIDCA)","20 Apr 2023","2023","","","786","790","Fake or duplicate products can endanger the health and safety of consumers. This can have a huge impact on the reputation of the genuine manufacturers and companies, which leads to a loss of revenue. It also impacts the economic growth of original manufacturers and companies through lost revenue, slander of products, replacement costs, forcing brands to break the bank to fight counterfeit goods, and increasing the risk of conflict between business partners. In order to overcome such challenges and gain the trust of consumers, blockchain-based authenticity identification systems will be used to detect the significant impact of counterfeiting, detect duplicate products, and identify them as genuine, which guarantees product identification. In this work, QR (Quick Response) codes and barcodes offer a reliable method to reduce the sale of counterfeit products due to the significant new trends in wireless technology. The fake products are detected with the help of a camera scanner by scanning the QR code, in which the product's code is linked to the blockchain in order to store the product details and ensure that each product's unique code is represented as database blocks. If the code matches, the consumer will be notified that the application has approved the request. This strategy makes sure that shoppers won't solely rely on retailers to decide whether things are authentic or fake.","","979-8-3503-9720-8","10.1109/ICIDCA56705.2023.10100264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10100264","Blockchuin;Smart Contracts;QR (Quick Response) code","Wireless communication;Product codes;Manufactured products;Supply chains;QR codes;Companies;Blockchains","bar codes;blockchains;counterfeit goods;QR codes;supply chain management;supply chains","barcodes;blockchain-based anti-counterfeiting measures;blockchain-based authenticity identification systems;business partners;counterfeit goods;counterfeit products;duplicate products;economic growth;fake products;genuine manufacturers;health;lost revenue;original manufacturers;product details;product identification;QR code;replacement costs;significant new trends;supply chain integrity","","","","15","IEEE","20 Apr 2023","","","IEEE","IEEE Conferences"
"Defending Data Poisoning Attack via Trusted Platform Module and Blockchain Oracle","M. Huang; S. Cao; X. Li; K. Huang; X. Zhang","School of Information and Software Engineering, Institute for Cyber Security University of Electronic Science and Technology of China, China; School of Computer Science and Engineering, Institute for Cyber Security University of Electronic Science and Technology of China, China; School of Computer Science and Engineering, Institute for Cyber Security University of Electronic Science and Technology of China, China; School of Computer Science and Engineering, Institute for Cyber Security University of Electronic Science and Technology of China, China; School of Computer Science and Engineering, Institute for Cyber Security University of Electronic Science and Technology of China, China","ICC 2022 - IEEE International Conference on Communications","11 Aug 2022","2022","","","1245","1250","With the development of Internet of Things (IoT) technology, the digital pill has been employed as an IoT system for emerging remote health monitoring to detect the impact of medicine intake on patients’ biological index. The medical data is then used for model training with federated learning. An adversary can launch poisoning attacks by tampering with patients’ medical data, which will lead to misdiagnosis of the patients’ conditions. Lots of studies have been conducted to defend against poisoning attacks based on blockchain or hardware. However, 1) Blockchain-based schemes can only exploit on-chain data to deal with poisoning attacks due to the lack of off-chain trusted entities. 2) Typical hardware-based schemes have the bottleneck of single point of failure. To overcome these defects, we propose a defense scheme via multiple Trusted Platform Modules (TPMs) and blockchain oracle. Benefitting from multiple TPMs verification results, a distributed blockchain oracle is proposed to obtain off-chain verification results for smart contracts. Then, the smart contracts could utilize the off-chain verification result to identify poisoning attacks and store the unique identifiers of the non-threatening IoT device immutably on the blockchain as a whitelist of federated learning participants. Finally, we analyze the security features and evaluate the performance of our scheme, which shows the robustness and efficiency of the proposed work.","1938-1883","978-1-5386-8347-7","10.1109/ICC45855.2022.9838252","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9838252","Internet of Things (IoT);Digital healthcare;Federated Learning;Blockchain Oracle;Trusted Platform Module","Training;Performance evaluation;Smart contracts;Collaborative work;Hardware;Robustness;Blockchains","blockchains;computer crime;health care;Internet of Things;learning (artificial intelligence);medical computing;patient monitoring;trusted computing","data poisoning attack;trusted platform module;Internet of Things;IoT system;remote health monitoring;TPM;distributed blockchain oracle;off-chain verification;patient biological index;medical data tampering;federated learning","","","","26","IEEE","11 Aug 2022","","","IEEE","IEEE Conferences"
"Study on Incident Detection and Management of Vehicular OBD Data on Blockchain","I. P. Raghesh Kumar; R. Varghese; N. Nagesh; V. Sasidharan; A. O. Philip","Department of Computer Science and Engineering, Toc H Institute of Technology, India; Department of Computer Science and Engineering, Toc H Institute of Technology, India; Department of Computer Science and Engineering, Toc H Institute of Technology, India; Department of Computer Science and Engineering, Toc H Institute of Technology, India; Department of Computer Science and Engineering, Toc H Institute of Technology, India","2022 6th International Conference on Computing Methodologies and Communication (ICCMC)","13 Apr 2022","2022","","","145","152","A majority of the research on accident detection systems involves increasing the precision at which it can be detected. This approach proposes a test-bed for a vehicular incident detection system that uses real time data collected from OBD -II port of automobiles and later passed on to Edge devices within vehicles to detect an accident or other rash driving behavior patterns. Machine learning algorithms are developed and deployed onto edge devices like Jetsonnano for real time pattern recognition. Once an incident like accident or rash driving is triggered, the data is cached and written onto Inter Planetary File Systems (IPFS) a distributed file storage system and put onto Ethereum Blockchain for later analysis and documentation by various stakeholders like police, RTO, law, forensic team etc. Blockchain acts as an immutable ledger providing proof of all incidents. Further using the obtained data, dashboards of the incident can be generated for further visualization and understandability to the concerned stakeholder","","978-1-6654-1028-1","10.1109/ICCMC53470.2022.9753950","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9753950","Incident detection;Evidence management;Blockchain;Ethereum;Vehicular data analysis;Smart contracts","Machine learning algorithms;Law enforcement;File systems;Image edge detection;Forensics;Real-time systems;Blockchains","accident prevention;automobiles;driver information systems;learning (artificial intelligence);pattern recognition;road accidents;road safety","vehicular OBD data;accident detection systems;test-bed;vehicular incident detection system;OBD -II port;edge devices;rash driving behavior patterns;machine learning algorithms;time pattern recognition;Inter Planetary File Systems;distributed file storage system;Ethereum Blockchain","","","","15","IEEE","13 Apr 2022","","","IEEE","IEEE Conferences"
"Multifaceted Analysis of Malicious Ethereum Accounts and Corresponding Activities","J. Wang; T. Sasaki; K. Omote; K. Yoshioka; T. Matsumoto","Graduate School of Environment and Information Sciences, Yokohama National University, Yokohama, Japan; Institute of Advanced Sciences, Yokohama National University, Yokohama, Japan; Faculty of Engineering, Information and Systems, University of Tsukuba, Tsukuba, Japan; Graduate School of Environment and Information Sciences, Yokohama National University, Yokohama, Japan; Graduate School of Environment and Information Sciences, Yokohama National University, Yokohama, Japan","2022 6th International Conference on Cryptography, Security and Privacy (CSP)","11 Aug 2022","2022","","","71","79","In recent years, Ethereum, one of the leading applications to realize the service of blockchain technology, has received a great deal of attention with the usability and functionality to execute smart contracts, arbitrary programmable calculations in addition to cryptocurrency trading. However, misconfigured Ethereum clients with application programming interface (API) enabled, JSON-RPC in particular, are targeted by cyberattacks. In this research, we propose a new framework to detect malicious and suspicious Ethereum accounts using 3 different data sources (honeypot, Internet-wide scanner and blockchain explorer). The honeypot, named Etherpot, utilizes a proxy server placed between a real Ethereum client and the Internet. It modifies responses from the Ethereum client to attract attackers, identifies malicious accounts and analyzes their behaviors. With the Internet-wide scan results from Shodan, we also detect suspicious Ethereum accounts that are registered on multiple nodes. Finally, we utilize Etherscan, a well-known blockchain explorer for Ethereum, to track and analyze the activities related to the detected accounts. Through the observation of 6 weeks, we observed 538 hosts trying to call JSON- RPC of our honeypots with 41 different types of methods, including 2 types of unreported attacks in the wild. We detected 16 malicious accounts from the honeypots and 64 suspicious accounts from Shodan scan results, 5 out of which are overlapped. Finally, from Etherscan, we collected records of activities related to the detected accounts, including transactions of 21.50 ETH and mining of 22.61 ETH (equivalent to 167,560 USS at the rate of 2021/10/14). To an end, we provide a much brighter view of malicious activities on Ethereum.","","978-1-6654-7975-2","10.1109/CSP55486.2022.00022","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9845313","Cyberattacks;Blockchain;Ethereum;Honeypot;JSON-RPC;Proxy","Privacy;Soft sensors;Smart contracts;Blockchains;Internet;Cryptocurrency;Behavioral sciences","application program interfaces;blockchains;cryptocurrencies;Internet","JSON- RPC;honeypot;malicious Ethereum accounts;misconfigured Ethereum clients;application programming interface;JSON-RPC;suspicious Ethereum accounts;Internet-wide scanner;blockchain explorer;multifaceted analysis;programmable calculations;cryptocurrency trading","","","","19","IEEE","11 Aug 2022","","","IEEE","IEEE Conferences"
"Comprehensive Formal Modeling and Automatic Vulnerability Detection for a Bitcoin-Compatible Mixing Protocol","X. Bao; X. Xu; P. Zhang; T. Liu","School of Computer and Information, Anhui Polytechnic University, Wuhu, China; School of Computer and Information, Anhui Polytechnic University, Wuhu, China; School of Computer and Information, Anhui Polytechnic University, Wuhu, China; School of Computer and Information, Anhui Polytechnic University, Wuhu, China","IEEE Access","14 Dec 2022","2022","10","","128847","128873","Blindcoin applies a Bitcoin-compatible mixing protocol with a blind signature scheme to improve the design of the popular Mixcoin. Given the openness of Bitcoin and the decentralization of the P2P network, it is imperative to formally analyze whether the malicious can break the security goals of the Blindcoin protocol. This work proposes a symbolic model for Blindcoin and conducts comprehensive formal verification. Fine-grained security goals of Blindcoin are formalized and subsequently encoded as model lemmas. However, it is challenging to verify the Blindcoin in a formal and automatic way. To tackle the challenges, we propose a tool-friendly symbolic model that can capture the semantics of multi-layers of Bitcoin and the features of Blindcoin. Our formal verification covers real-world security scenarios and discovers the Blindcoin vulnerabilities without human interaction. Furthermore, we offer several suggestions to fix the detected Blindcoin vulnerabilities and discuss the generalization of the proposed model.","2169-3536","","10.1109/ACCESS.2022.3228109","Provincial Natural Science Foundation of Anhui(grant numbers:2108085QF264,2108085QF268); Advanced Research Project of Anhui Polytechnic University(grant numbers:Xjky2020119,Xjky2020122); Research Start-Up Fund for Talent Introduction of Anhui Polytechnic University(grant numbers:2020YQQ062); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978631","Bitcoin;Blindcoin;formal analysis;protocol vulnerabilities;symbolic model","Bitcoin;Protocols;Security;Blockchains;Warranties;Smart contracts;Cognition","cryptocurrencies;cryptographic protocols;digital signatures;financial data processing;formal verification;peer-to-peer computing","automatic vulnerability detection;Bitcoin-compatible mixing protocol;blind signature scheme;Blindcoin protocol;comprehensive formal modeling;comprehensive formal verification;detected Blindcoin vulnerabilities;fine-grained security goals;formal verification covers real-world security scenarios;tool-friendly symbolic model","","","","36","CCBY","9 Dec 2022","","","IEEE","IEEE Journals"
"DeFiScanner: Spotting DeFi Attacks Exploiting Logic Vulnerabilities on Blockchain","B. Wang; X. Yuan; L. Duan; H. Ma; C. Su; W. Wang","Beijing Key Laboratory of Security and Privacy in Intelligent Transportation, Beijing Jiaotong University, Beijing, China; Beijing Key Laboratory of Security and Privacy in Intelligent Transportation, Beijing Jiaotong University, Beijing, China; Beijing Key Laboratory of Security and Privacy in Intelligent Transportation, Beijing Jiaotong University, Beijing, China; School of Information Science and Technology, Shihezi University, Shihezi, China; Department of Computer Science and Engineering and the Division of Computer Science, University of Aizu, Aizuwakamatsu, Japan; Beijing Key Laboratory of Security and Privacy in Intelligent Transportation, Beijing Jiaotong University, Beijing, China","IEEE Transactions on Computational Social Systems","","2022","PP","99","1","12","With the rapid development of decentralized financial (DeFi), the total value locked (TVL) in DeFi continues to increase. A big number of adversaries exploit logic vulnerabilities to attack DeFi applications for profit, such as flash loan attacks and price manipulation attacks. However, the current vulnerability detection tools for smart contracts cannot be directly used to detect the logic vulnerabilities generated by the combination of different protocols. How to characterize and detect DeFi attacks that exploited logic vulnerabilities is a big challenge. In this work, we propose a deep-learning-based attack detection system on DeFi, called DeFiScanner, in which we design a novel neural network that includes a global model, a local model, and a fusion model to characterize DeFi attacks. First, the unstructured emitted events are automatically and efficiently normalized. Second, the transaction-related features of normalized emitted events are enriched with the global model and the semantic features of emitted events are extracted with the local model. Finally, the transaction-related features and the semantic features of emitted events are fused efficiently with the fusion model to detect DeFi attacks. We collect a dataset that consists of 50 910 real-world DeFi transactions on Ethereum (ETH). The extensive experimental results demonstrate the effectiveness of DeFiScanner. The true positive rate (TPR) and the area under the receiver operating characteristic (ROC) curve of the system reach 0.91 and 0.97, respectively.","2329-924X","","10.1109/TCSS.2022.3228122","National Natural Science Foundation of China(grant numbers:U21A20463,61902021); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9996367","Attacks detection;blockchain;decentralized finance;deep learning","Feature extraction;Ash;Semantics;Blockchains;Security;Smart contracts;Ecosystems","","","","","","","IEEE","21 Dec 2022","","","IEEE","IEEE Early Access Articles"
"A Blockchain-Based Multi-Cloud Storage Data Auditing Scheme to Locate Faults","C. Zhang; Y. Xu; Y. Hu; J. Wu; J. Ren; Y. Zhang","College of Computer Science and Electronic Engineering, Hunan University, Changsha, Hunan, China; College of Computer Science and Electronic Engineering, Hunan University, Changsha, Hunan, China; College of Computer Science and Electronic Engineering, Hunan University, Changsha, Hunan, China; School of Data and Computer Science, Sun Yat-sen University, Guangzhou, Guangdong, China; School of Computer Science and Engineering, Central South University, Changsha, Hunan, China; College of Computer Science and Electronic Engineering, Hunan University, Changsha, Hunan, China","IEEE Transactions on Cloud Computing","5 Dec 2022","2022","10","4","2252","2263","Network storage services have benefited countless users worldwide due to the notable features of convenience, economy and high availability. Since a single service provider is not always reliable enough, more complex multi-cloud storage systems are developed for mitigating the data corruption risk. While a data auditing scheme is still needed in multi-cloud storage to help users confirm the integrity of their outsourced data. Unfortunately, most of the corresponding schemes rely on trusted institutions such as the centralized third-party auditor (TPA) and the cloud service organizer, and it is difficult to identify malicious service providers after service disputes. Therefore, we present a blockchain-based multi-cloud storage data auditing scheme to protect data integrity and accurately arbitrate service disputes. We not only introduce the blockchain to record the interactions among users, service providers, and organizers in data auditing process as evidence, but also employ the smart contract to detect service dispute, so as to enforce the untrusted organizer to honestly identify malicious service providers. We also use the blockchain network and homomorphic verifiable tags to achieve the low-cost batch verification without TPA. Theoretical analyses and experiments reveal that the scheme is effective in multi-cloud environments and the cost is acceptable.","2168-7161","","10.1109/TCC.2021.3057771","National Natural Science Foundation of China(grant numbers:61702561,61702562,61872130,62002113); Higher Education Discipline Innovation Project(grant numbers:B18059); Science and Technology Project of Department of Communications of Hunan Provincial(grant numbers:201928); Research and Development Key Projects of Hunan Province(grant numbers:2020GK2006,2020SK2066); Key R&D Projects of Changsha(grant numbers:kq1907103); Fundamental Research Funds for the Central Universities(grant numbers:531118010454); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9350231","Multi-cloud storage;blockchain;data auditing;dispute arbitration","Blockchain;Cloud computing;Data integrity;Smart contracts;Security;Computer science;Aggregates","auditing;cloud computing;data integrity;data privacy;outsourcing;security of data;storage management","blockchain network;blockchain-based multicloud storage data auditing scheme;cloud service organizer;complex multicloud storage systems;corresponding schemes;countless users;data auditing process;data corruption risk;data integrity;economy;malicious service providers;multicloud environments;network storage services;outsourced data;service dispute;single service provider","","32","","32","IEEE","8 Feb 2021","","","IEEE","IEEE Journals"
"A Cyber Secure Medical Management System by Using Blockchain","M. Rehman; I. T. Javed; K. N. Qureshi; T. Margaria; G. Jeon","Technology Risk Department, Ey ford Rhodes, Islamabad, Pakistan; Blockchain Department, The University of British Columbia, Vancouver, Canada; Department of Electronic and Computer Engineering, University of Limerick, Limerick, Ireland; Health Research Institute (HRI), University of Limerick, Limerick, Ireland; Department of Embedded Systems Engineering, Incheon National University, Incheon, South Korea","IEEE Transactions on Computational Social Systems","","2022","PP","99","1","14","In the pharmaceutical industry, problems like counterfeit drugs, including vaccines, and their supply chain management problems like transparency, immutability, and traceability exist. In the case of vaccines, it becomes more difficult to standardize and detect fake vaccines because the public has less awareness and knowledge about vaccines. Moreover, the increase in online pharmacies gives more opportunities for counterfeiting vaccines to enter the authentic supply chain management system. We present transparent, immutable and secure vaccine supply chain (TISVSchain), a framework based on blockchain to handle the issues of counterfeited vaccines and vaccine supply chain problems like transparency, immutability, and traceability. Our proposed framework can run both on the private and public blockchain. We have implemented the framework on public blockchain by using remix ide and the smart contracts designed by solidity language run on very low gas cost. We also carried out several experiments by changing the number of nodes and their block time to evaluate the performance of our framework in terms of transaction per second (TPS), gas cost, and propagation delay. Our proposed framework improves the security by using offline unique account addresses in blockchain-based frameworks and improves the overall efficiency of the framework by keeping the gas cost low, finding a way to decrease the number of lost blocks to keep low propagation delay, and keeping high TPS value. TISVSchain shows us promising results to improve vaccine supply chain management’s overall performance, security, and efficiency.","2329-924X","","10.1109/TCSS.2022.3215455","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9963785","Blockchain;data management;secure data;supply chain;vaccine","Vaccines;Blockchains;Drugs;Supply chains;Supply chain management;Smart contracts;Security","","","","1","","","IEEE","24 Nov 2022","","","IEEE","IEEE Early Access Articles"
"A Hybrid Entropy and Blockchain Approach for Network Security Defense in SDN-Based IIoT","J. Su; M. Jiang","School of Computer Science, Nanjing University of Information Science and Technology, Nanjing, China; School of Computer Science, Nanjing University of Information Science and Technology, Nanjing, China","Chinese Journal of Electronics","15 May 2023","2023","32","3","531","541","In the industrial Internet of things (IIoT), various applications generate a large number of interactions and are vulnerable to various attacks, which are difficult to be monitored in a sophisticated way by traditional network architectures. Therefore, deploying software-defined network (SDN) in IIoT is essential to defend against various attacks. However, SDN has a draw-back: there is a security problem of distributed denial-of-service (DDoS) attacks at the control layer. This paper proposes an effective solution: DDoS detection within the domain using tri-entropy in information theory. The detected attacks are then uploaded to a smart contract in the blockchain, so that the attacks can be quickly cut off even if the same attack occurs in different domains. Experimental validation was conducted under different attack strengths and multiple identical attacks, and the results show that the method has better detection ability under different attack strengths and can quickly block the same attacks.","2075-5597","","10.23919/cje.2022.00.103","National Natural Science Foundation of China(grant numbers:61802196,61872082,61472184); Natural Science Foundation of Jiangsu Province(grant numbers:BK20180791); Ministry of Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10124653","Software-defined network;Hybrid entropy;Blockchain;Distributed denial-of-service attacks;Industrial Internet of things","Smart contracts;Network security;Network architecture;Denial-of-service attack;Entropy;Blockchains;Software defined networking","","","","","","24","","15 May 2023","","","CIE","CIE Journals"
"A Blockchain-Based Copyright Protection Scheme With Proactive Defense","X. Chen; A. Yang; J. Weng; Y. Tong; C. Huang; T. Li","Jinan University, Guangzhou, China; College of Information Science and Technology, Jinan University, Guangzhou, China; Department of Computer Science, Jinan University, Guangzhou, China; Fongwell Data Limited Company, Guangzhou, China; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; Jinan University, Guangzhou, China","IEEE Transactions on Services Computing","","2023","PP","99","1","13","Copyright protection, including copyright registration, copyright transfer and infringement penalty, plays a critical role in preventing illegal usage of original works. The mainstream traditional copyright protection schemes need an authority online all the time to handle copyright issues and face some problems such as intricate copyright transfer, single point of failure and so on. To alleviate the burden of the authority, a few blockchain-based copyright protection schemes are proposed. However, most of them do not consider copyright transfer, and their infringement penalty may only happen after copyright owners discover the infringement behavior (i.e., “ex-post penalty”). In this article, we propose a new security strategy, called “Proactive Defense” in copyright protection which can prevent infringement before it occurs. With our proposed proactive defense strategy, we design a secure copyright protection scheme which provides advantages of compact copyright transfer and prior infringement penalty. More concrete, both copyright registration and transfer are regarded as transactions and recorded to the blockchain. Based on the double-authentication-prevention signature and non-interactive zero-knowledge proof techniques, illegal copyright transfer can be detected and the infringement penalty can be done automatically with a tailored smart contract before the completion of the transfer. Our security analysis shows that the proposed scheme can achieve all desirable security properties. Moreover, we implement our scheme in Java and evaluate the performance experimentally. Experimental results show that the proposed scheme has good security and efficiency, which can be applied for the copyright protection.","1939-1374","","10.1109/TSC.2023.3246476","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10050765","Copyright protection;double-authentication-preventing signature;blockchain","Copyright protection;Security;Blockchains;Watermarking;Smart contracts;Faces;Behavioral sciences","","","","","","","IEEE","23 Feb 2023","","","IEEE","IEEE Early Access Articles"
"Stimuli based Paralyzed Patient Monitor","B. Sakthivel; R. Sneha; M. Vijayalakshmi; B. Vidhya; H. Harshene","Department of Biomedical Engineering, Dr. N. G. P. Institute of Technology, Coimbatore, India; Department of Biomedical Engineering, Dr. N. G. P. Institute of Technology, Coimbatore, India; Department of Biomedical Engineering, Dr. N. G. P. Institute of Technology, Coimbatore, India; Department of Biomedical Engineering, Dr. N. G. P. Institute of Technology, Coimbatore, India; Department of Biomedical Engineering, Dr. N. G. P. Institute of Technology, Coimbatore, India","2022 Smart Technologies, Communication and Robotics (STCR)","13 Jan 2023","2022","","","1","5","The issues in the peripheral nervous system and central nervous systems leads to paralysis. Motor neurons send electrical signals to muscles, causing them to contract. Nerves that are not harmed provide information to muscles. Muscles move as a result of these impulses. The inability to perform these voluntary motions is known as paralysis. Strokes, spinal cord injuries, and multiple sclerosis like pain, fatigue are all common causes of paralysis. Physical therapy (using muscle stimulators), occupational therapy and nerve transfer surgery are all viable therapies for paralysis. Neuromuscular electrical stimulation is a technique for causing paretic muscles to contract using an electrical current that can efficiently produce muscle contractions which are used on paralyzed patients. Electromyograms are used to evaluate the electrical activity in response to nerve stimulation of the muscle. EMG data can be used to examine the disorders of nerve, muscles and communication between them. The proposed system uses an EMG in conjunction with a muscle stimulator to detect the muscle movement of the patient through which the physiotherapist will be able to treat the muscle with proper intensity and stimulate it better. This will help to increase the recovery rate of the patient.","","978-1-6654-6047-7","10.1109/STCR55312.2022.10009479","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10009479","paralysis;neuromuscular electrical stimulation;Electromyography","Peripheral nervous system;Neuromuscular;Pain;Surgery;Electromyography;Iron;Paralysis","biomechanics;diseases;electromyography;injuries;medical control systems;medical signal processing;muscle;neuromuscular stimulation;neurophysiology;patient monitoring;patient rehabilitation;patient treatment;surgery","central nervous systems;electrical signals;muscle contractions;muscle movement;muscle stimulator;nerve stimulation;nerve transfer surgery;neuromuscular electrical stimulation;occupational therapy;paralysis;paralyzed patient monitor;paretic muscles;peripheral nervous system","","","","18","IEEE","13 Jan 2023","","","IEEE","IEEE Conferences"
