"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Safety Warning! Decentralised and Automated Incentives for Disqualified Drivers Auditing in Ride-hailing Services","Y. Lu; J. Zhang; Y. Qi; S. Qi; Y. Li; H. Song; Y. Liu","Computer Science, Xi'an Jiaotong University, 12480 Xi'an, Shaanxi, China, 710049 (e-mail: lucienlu@me.com); Department of Softeware Engineering, Xi'an Jiaotong University, 12480 Xi'an, Shaanxi, China, (e-mail: jingning@stu.xjtu.edu.cn); Computer Science & Technology, Xi'an Jiaotong University, Xi'an, Shaanxi Province, China, 710049 (e-mail: qiy@mail.xjtu.edu.cn); School of Computer Science, Xi'an Jiaotong University, 12480 Xi'an, Shaanxi, China, (e-mail: syqi@connect.ust.hk); Department of Economics, Vrije Universiteit Amsterdam, 1190 Amsterdam, Noord-Holland, Netherlands, (e-mail: yue.li@vu.nl); Computer Science and Technology, Xi'an Jiaotong University, 12480 Xi'an, Shaanxi, China, (e-mail: lucky0101@stu.xjtu.edu.cn); Computer Science and Technology, Xi'an Jiaotong University, 12480 Xi'an, Shaanxi, China, (e-mail: lyuhao@stu.xjtu.edu.cn)","IEEE Transactions on Mobile Computing","","2021","PP","99","1","1","Since 2011, the private ride-hailing companies Didi, Uber and Lyft have expanded into more and more cities. These ride-hailing services (RHS) bring convenience to our life; however, meanwhile they, also raise security concerns for users. For example, several recent news items show that a considerable number of registered drivers whose licenses have been revoked are still taking RHS orders on the respective platforms; this phenomenon directly leads to insecurity on part of its users and the bad reputation of the ride-hailing service provider(SP). The traditional solution to solve this problem is to periodically check the validity of the drivers' licenses; however, it is a considerably time-consuming and costly process since the SPs have to manually interact with the governing authorities. Therefore, in this paper, we have presented an auditable self-sovereign identity system (named AudiSSI), which provides an efficient approach for the SPs to manage their registered drivers' qualifications in a decentralized and automatic manner. Further, we propose a safety guarantee insurance to enable the RHS rider to check their driver's qualifications before the trip starts. We designed an incentive mechanism and have provided a game-theoretical analysis. Finally, we implemented a prototype of AudiSSI and show its efficiency and technical feasibility.","1558-0660","","10.1109/TMC.2021.3108012","Blockchain Core Technology Strategic Research Program of Ministry of EducationChina(grant numbers:2020KJ010801); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9524519","auditing;blockchain;smart contract;ride-hailing;game theory;insurance scheme;decentralized system","Vehicles;Distributed ledger;Licenses;Security;Insurance;Safety;Mobile computing","","","","","","","IEEE","27 Aug 2021","","","IEEE","IEEE Early Access Articles"
"Research on Digital Copyright Management System Based on Blockchain Technology","X. Zhang; Y. Yin","Chongqing University of Posts and Telecommunications, Chongqing, China; Chongqing University of Posts and Telecommunications, Chongqing, China","2019 IEEE 3rd Information Technology, Networking, Electronic and Automation Control Conference (ITNEC)","6 Jun 2019","2019","","","2093","2097","The thesis proposes a decentralized digital rights management and transaction system architecture based on blockchain technology. Using Tendermint as a consensus mechanism for block chain, a blockchain system is built in a way that consumes less resources and throughput. In the system design, a transaction filtering strategy and a state data recovery engine are introduced to solve the regulatory problems in the block chain system. Design account management, copyright registration, and copyright trading strategies to manage digital copyright information in an efficient and controlled manner. Through experiments and analysis, the designed model can meet the needs of copyright management.","","978-1-5386-6243-4","10.1109/ITNEC.2019.8729410","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8729410","digital Copyright Management;blockchain;tendermint;Smart Contract","Automation;Conferences","copyright;cryptography;digital rights management;distributed databases","blockchain technology;decentralized digital rights management;consensus mechanism;blockchain system;system design;state data recovery engine;block chain system;design account management;copyright registration;copyright trading strategies;digital copyright information;digital copyright management system","","1","","9","","6 Jun 2019","","","IEEE","IEEE Conferences"
"Performance Evaluation of Image and Video Cloud Services","Y. Xue; H. Zhang; H. Ma","Beijing Key Lab. of Intell. Telecomm. Software & Multimedia, Beijing Univ. of Posts & Telecomm., Beijing, China; Beijing Key Lab. of Intell. Telecomm. Software & Multimedia, Beijing Univ. of Posts & Telecomm., Beijing, China; Beijing Key Lab. of Intell. Telecomm. Software & Multimedia, Beijing Univ. of Posts & Telecomm., Beijing, China","2018 IEEE 20th International Conference on High Performance Computing and Communications; IEEE 16th International Conference on Smart City; IEEE 4th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","24 Jan 2019","2018","","","733","741","With the continuous improvement of cloud computing technology and the increasing demand for image and video applications, a large number of media services have emerged in the cloud service market. Cloud services have high stability and performance. However, the current service level agreement of media cloud services is not comprehensive, and cannot fully represent the actual performance requirements. In this paper, through the comprehensive consideration of cloud QoS and media application requirements, we first design a performance evaluation method for the image and video services provided by different cloud platforms. By analyzing the technical status quo, we select the mainstream image and video cloud services, which include facial recognition, image analysis, OCR, VOD, live streaming and video transcoding. We define the representative evaluation workloads according to the characteristics of the selected cloud services, and design the performance metrics from the perspective of cloud services and specific media service types. Then, we conduct the extensive evaluation experiments of the media cloud services on the different cloud platforms including Google cloud, Microsoft Azure, AWS, Alibaba cloud, Baidu cloud and Tencent cloud, and derive some insights into the media cloud service selection.","","978-1-5386-6614-2","10.1109/HPCC/SmartCity/DSS.2018.00126","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8622864","Cloud computing, image cloud service, video cloud service, cloud service evaluation, evaluation metrics","Cloud computing;Streaming media;Media;Measurement;Optical character recognition software;Face recognition;Transcoding","cloud computing;contracts;multimedia systems;software performance evaluation;video coding","video cloud services;video applications;cloud service market;media cloud services;media application requirements;performance evaluation method;image analysis;video transcoding;performance metrics;Google cloud;Alibaba cloud;media cloud service selection;service level agreement;image cloud services;Microsoft Azure;Baidu cloud;Tencent cloud","","","","20","","24 Jan 2019","","","IEEE","IEEE Conferences"
"A Blockchain-Based Reward Mechanism for Mobile Crowdsensing","J. Hu; K. Yang; K. Wang; K. Zhang","School of Computer Science and Electronic Engineering, University of Essex, Colchester, U.K.; School of Computer Science and Electronic Engineering, University of Essex, Colchester, U.K.; Department of Computer and Information Sciences, Northumbria University, Newcastle upon Tyne, U.K.; Department of Economics, University of Essex, Colchester, U.K.","IEEE Transactions on Computational Social Systems","21 Feb 2020","2020","7","1","178","191","Mobile crowdsensing (MCS) is a novel sensing scenario of cyber-physical-social systems. MCS has been widely adopted in smart cities, personal health care, and environment monitor areas. MCS applications recruit participants to obtain sensory data from the target area by allocating reward to them. Reward mechanisms are crucial in stimulating participants to join and provide sensory data. However, while the MCS applications execute the reward mechanisms, sensory data and personal private information can be in great danger because of malicious task initiators/participants and hackers. This article proposes a novel blockchain-based MCS framework that preserves privacy and secures both the sensing process and the incentive mechanism by leveraging the emergent blockchain technology. Moreover, to provide a fair incentive mechanism, this article has considered an MCS scenario as a sensory data market, where the market separates the participants into two categories: monthly-pay participants and instant-pay participants. By analyzing two different kinds of participants and the task initiator, this article proposes an incentive mechanism aided by a three-stage Stackelberg game. Through theoretical analysis and simulation, the evaluation addresses two aspects: the reward mechanism and the performance of the blockchain-based MCS. The proposed reward mechanism achieves up to a 10% improvement of the task initiator's utility compared with a traditional Stackelberg game. It can also maintain the required market share for monthly-pay participants while achieving sustainable sensory data provision. The evaluation of the blockchain-based MCS shows that the latency increases in a tolerable manner as the number of participants grows. Finally, this article discusses the future challenges of blockchain-based MCS.","2329-924X","","10.1109/TCSS.2019.2956629","H2020 LEIT Information and Communication Technologies(grant numbers:780139); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8956044","Blockchain;mobile crowdsensing (MCS);reward mechanism;sensory data market;Stackelberg game","Sensors;Blockchain;Task analysis;Security;Resource management;Smart contracts;Privacy","cryptography;cyber-physical systems;data privacy;distributed databases;game theory;mobile computing","three-stage Stackelberg game;blockchain-based MCS framework;cyber-physical-social systems;mobile crowdsensing;blockchain-based reward mechanism;sustainable sensory data provision;instant-pay participants;monthly-pay participants;sensory data market;fair incentive mechanism","","5","","44","IEEE","10 Jan 2020","","","IEEE","IEEE Journals"
"Fog Computing as Enabler for Blockchain-Based IIoT App Marketplaces - A Case Study","A. Seitz; D. Henze; D. Miehle; B. Bruegge; J. Nickles; M. Sauer","Technische Universitat Munchen, Chair for Applied Software Engineering, Munich, Germany; Technische Universitat Munchen, Chair for Applied Software Engineering, Munich, Germany; Technische Universitat Munchen, Chair for Applied Software Engineering, Munich, Germany; Technische Universitat Munchen, Chair for Applied Software Engineering, Munich, Germany; Corporate Technology, Siemens AG, Munich, Germany; Corporate Technology, Siemens AG, Munich, Germany","2018 Fifth International Conference on Internet of Things: Systems, Management and Security","2 Dec 2018","2018","","","182","188","Fog Computing, Augmented Reality (AR) and Blockchain are technologies that have been receiving more attention in recent years. Fog Computing for on-site data analysis and Blockchain as a decentralized framework are used to establish security and trust. AR enables new interactive scenarios with devices in the industrial environment and provides user interfaces for devices that had previously lacked one. The combination of these technologies in an industrial environment opens up new possibilities and opportunities. We present the IIoT Bazaar, a decentralized marketplace for industrial edge applications that relies on Blockchain to create transparency for all stakeholders involved and to enable the traceability of app installations on edge devices. With Fog Computing, resource-limited edge devices can be integrated into the IIoT Bazaar ecosystem. Fog Nodes enable the provisioning of applications on edge devices and their integration into a decentralized Blockchain network. AR serves as an interface between the users and the machines, allowing people to interact intuitively with the edge devices. With a case study, we demonstrate the design and prototypical implementation of the IIoT Bazaar and its applications which bring software developers and users together using a combination of Fog Computing, AR, and Blockchain. We share the challenges we faced and our experiences we made during the case study.","","978-1-5386-9585-2","10.1109/IoTSMS.2018.8554484","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8554484","Fog Computing;Blockchain;Augmented Reality;IIoT;Smart Contracts;Edge Computing;Industry 4.0;Distributed Ledger","Edge computing;Software;Smart phones;Cloud computing;Augmented reality","augmented reality;Internet of Things;mobile computing;peer-to-peer computing;production engineering computing;resource allocation","blockchain-based IIoT app marketplaces;industrial environment;decentralized marketplace;industrial edge applications;edge devices;IIoT Bazaar ecosystem;fog nodes;decentralized blockchain network;fog computing","","10","","26","","2 Dec 2018","","","IEEE","IEEE Conferences"
"A Risk Averse Stochastic Optimization Model for Wind Power Plants Portfolio Selection","L. A. S. Camargo; L. D. Leonel; D. S. Ramos; A. G. D. Stucchi","University of São Paulo,Department of Power Engineering and Electrical Automation,São Paulo,Brazil; University of São Paulo,Department of Power Engineering and Electrical Automation,São Paulo,Brazil; University of São Paulo,Department of Power Engineering and Electrical Automation,São Paulo,Brazil; S/A(a Contour Global Company),Afluente Geração de Energia Elétrica,São Paulo,Brazil","2020 International Conference on Smart Energy Systems and Technologies (SEST)","22 Sep 2020","2020","","","1","6","This work focuses on the wind power plants portfolio selection. We developed a stochastic optimization model whose objective function considers the financial risk and return, weighted by the risk aversion profile of the decision-maker. The financial risk is measured by the Conditional Value-at-Risk metric. The agent risk aversion profile brings important implications for resource allocation strategy definition. We apply the model in a case study considering sixteen locations in Brazil, where optimal portfolios compositions are analyzed under risk aversion levels, from the perspective of a risk-neutral agent (decision based only on the Expected Revenue) up to risk-averse (decision based only on CVaR), considering intermediate levels of these extremes. The results showed relevant changes in the portfolio allocation under different risk aversion levels. The model application contributes to discussions on this relevant subject and for mapping potential strategic association between wind power plants in Brazil. The model can be effortlessly adapted for applications in any location worldwide.","","978-1-7281-4701-7","10.1109/SEST48500.2020.9203149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9203149","Risk Aversion;Optimization;Wind Power Plants;Portfolio Selection","Portfolios;Contracts;Stochastic processes;Optimization;Wind power generation;Power systems","decision making;investment;power generation economics;resource allocation;risk analysis;stochastic programming;wind power plants","financial risk;conditional value-at-risk metric;resource allocation strategy;optimal portfolios compositions;risk-neutral agent;wind power plants portfolio selection;decision-making;Brazil;risk averse stochastic optimization model","","","","20","","22 Sep 2020","","","IEEE","IEEE Conferences"
"Isa: Intuit Smart Agent, A Neural-Based Agent-Assist Chatbot","Z. Xue; T. Ko; N. Yuchen; M. D. Wu; C. Hsieh","Comput. Sci. at Univ. of California, Los Angeles, CA, USA; Customer Success Team of Central Data Sci. Organ., Intuit Inc., Mountain View, CA, USA; Customer Success Team of Central Data Sci. Organ., Intuit Inc., Mountain View, CA, USA; Customer Success Team of Central Data Sci. Organ., Intuit Inc., Mountain View, CA, USA; Customer Success Team of Central Data Sci. Organ., Intuit Inc., Mountain View, CA, USA","2018 IEEE International Conference on Data Mining Workshops (ICDMW)","10 Feb 2019","2018","","","1423","1428","Hiring seasonal workers in call centers to provide customer service is a common practice in B2C companies. The quality of service delivered by both contracting and employee customer service agents depends heavily on the domain knowledge available to them. When observing the internal group messaging channels used by agents, we found that similar questions are often asked repetitively by different agents, especially from less experienced ones. The goal of our work is to leverage the promising advances in conversational AI to provide a chatbot-like mechanism for assisting agents in promptly resolving a customer's issue. In this paper, we develop a neural-based conversational solution that employs BiLSTM with attention mechanism and demonstrate how our system boosts the effectiveness of customer support agents. In addition, we discuss the design principles and the necessary considerations for our system. We then demonstrate how our system, named ""Isa"" (Intuit Smart Agent), can help customer service agents provide a high-quality customer experience by reducing customer wait time and by applying the knowledge accumulated from customer interactions in future applications.","2375-9259","978-1-5386-9288-2","10.1109/ICDMW.2018.00202","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8637511","conversational AI;neural networks;goal oriented chatbot","Customer services;Companies;Currencies;Feature extraction;Task analysis;Artificial intelligence","call centres;customer services;electronic commerce;multi-agent systems;recurrent neural nets;software agents","customer wait time;Intuit Smart Agent system;Isa system;BiLSTM;conversational AI;B2C companies;call centers;neural-based agent-assist chatbot;customer experience;customer service agents;customer support agents;internal group messaging channels","","","","20","","10 Feb 2019","","","IEEE","IEEE Conferences"
"Reference Architecture for a Collaborative Predictive Platform for Smart Maintenance in Manufacturing","Z. Balogh; E. Gatial; J. Barbosa; P. Leitão; T. Matejka","Department of Parallel and Distributed Computing, Institute of Informatics, Bratislava, Slovakia; Department of Parallel and Distributed Computing, Institute of Informatics, Bratislava, Slovakia; Polytechnic Institute of Bragança, Bragança, Portugal; Polytechnic Institute of Bragança, Bragança, Portugal; Mat-obaly, s.r.o., Prievidza, Slovakia","2018 IEEE 22nd International Conference on Intelligent Engineering Systems (INES)","8 Nov 2018","2018","","","000299","000304","Maintenance is a key factor to ensure the production efficiency, since the occurrence of unexpected failures leads to a degradation of the system performance, causing the loss of productivity and business opportunities, which are crucial roles to achieve competitiveness. The article aims to propose a reference architecture which will improve the way maintenance is considered in the current manufacturing world, by enabling an overall increase of production rates, while increasing the operational equipment effectiveness and decreasing the impact of maintenance needs. This objective would be accomplished by establishing an IoT infrastructure for the collection of the huge amount of available shop floor data, which can be analyzed, considering data analytics algorithms, predictive maintenance models and forecasting techniques, to perform the machine/system health assessment and prediction of maintenance needs, e.g. by detecting earlier the occurrence of possible failures and consequently the need to implement maintenance interventions. The scheduling of predictive maintenance needs will be integrated with the existing maintenance planning tools, and especially synchronized with the production planning tools to achieve a nondisruptive maintenance impact in the production system. A cloud-based collaborative maintenance services platform allows the secure collection, aggregation and analysis of a large amount of shared data from numerous manufacturers that use the same or similar machinery, and acts as an open market where companies can contract specialized maintenance services. This reference architecture aims to provide replicable architecture to be broadly applicable in a variety of industries, capable to improve the production efficiency through a real-time health monitoring and early detection of failures and outages, to speed up the maintenance delivery, and consequently mitigate their impact.","1543-9259","978-1-5386-1122-7","10.1109/INES.2018.8523969","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8523969","","Predictive maintenance;Manufacturing;Collaboration;Production facilities;Sensors","cloud computing;data analysis;groupware;maintenance engineering;production engineering computing;production planning","reference architecture;collaborative predictive platform;production efficiency;business opportunities;production rates;operational equipment effectiveness;IoT infrastructure;data analytics algorithms;predictive maintenance models;forecasting techniques;machine/system health assessment;maintenance interventions;predictive maintenance needs;production planning tools;nondisruptive maintenance impact;production system;cloud-based collaborative maintenance services platform;numerous manufacturers;specialized maintenance services;maintenance delivery;shop floor data;manufacturing smart maintenance;maintenance planning tools","","2","","33","","8 Nov 2018","","","IEEE","IEEE Conferences"
"Distributed Ledger Technology for Securing IoT","S. S. Panda; B. K. Mohanta; M. R. Dey; U. Satapathy; D. Jena","IIIT,Department of Computer Science & Engineering,Bhubaneshwar,Odisha,India,751003; IIIT,Department of Computer Science & Engineering,Bhubaneshwar,Odisha,India,751003; IIT,Department of Computer Science & Engineering,Guwahati,Assam,India,781039; IIIT,Department of Computer Science & Engineering,Bhubaneshwar,Odisha,India,751003; IIIT,Department of Computer Science & Engineering,Bhubaneshwar,Odisha,India,751003","2020 11th International Conference on Computing, Communication and Networking Technologies (ICCCNT)","15 Oct 2020","2020","","","1","6","Computing and communication are getting increasingly ubiquitous with the inclusion of sophisticated devices like electric vehicles, smart phones and other house hold appliances. Due to the constant evolution in Internet of Things (IoT), the process of collaboration of these devices at a mass scale in order to provide improved and better services to the society. Traditional mechanisms which are used to sustain privacy and security become incapable from achieving the same for IoT systems having distributed or decentralized topology. Distributed Ledger Technologies (DLT), an emerging digital technology, consists of different kinds of decentralized data structures to ensure immutability by linking blocks using cryptographic measures. DLT has the ability to ensure privacy, security and distributed or decentralized computations with adhering to the constraints of IoT nodes. This study is motivated due to the lack of an in-depth analysis on how the characteristics of DLT can be exploited to secure IoT systems. So, an in depth overview of DLT along with some of the existing solutions to meet security requirements of IoT systems employing DLT have been provided in this paper. With respect to integrating DLT with IoT, this article also highlights the different challenges.","","978-1-7281-6851-7","10.1109/ICCCNT49239.2020.9225333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9225333","Distributed Ledger Technologies (DLT);Internet of Things (IoT);Security;Privacy","Distributed ledger;Internet of Things;Blockchain;Peer-to-peer computing;Distributed databases;Smart contracts;Privacy","data privacy;data structures;Internet of Things","computing communication;electric vehicles;smart phones;house hold appliances;constant evolution;mass scale;traditional mechanisms;privacy;IoT systems;Distributed Ledger Technologies;digital technology;decentralized data structures;decentralized computations;IoT nodes;security requirements;DLT","","1","","30","","15 Oct 2020","","","IEEE","IEEE Conferences"
"Analysis of the Communication Traffic for Blockchain Synchronization of IoT Devices","P. Danzi; A. E. Kalor; C. Stefanovic; P. Popovski","Dept. of Electron. Syst., Aalborg Univ., Aalborg, Denmark; Dept. of Electron. Syst., Aalborg Univ., Aalborg, Denmark; Dept. of Electron. Syst., Aalborg Univ., Aalborg, Denmark; Dept. of Electron. Syst., Aalborg Univ., Aalborg, Denmark","2018 IEEE International Conference on Communications (ICC)","30 Jul 2018","2018","","","1","7","Blockchain is a technology uniquely suited to support massive number of transactions and smart contracts within the Internet of Things (IoT) ecosystem, thanks to the decentralized accounting mechanism. In a blockchain network, the states of the accounts are stored and updated by the validator nodes, interconnected in a peer-to-peer fashion. IoT devices are characterized by relatively low computing capabilities and low power consumption, as well as sporadic and low-bandwidth wireless connectivity. An IoT device connects to one or more validator nodes to observe or modify the state of the accounts. In order to interact with the most recent state of accounts, a device needs to be synchronized with the blockchain copy stored by the validator nodes. In this work, we describe general architectures and synchronization protocols that enable synchronization of the IoT endpoints to the blockchain, with different communication costs and security levels. We model and analytically characterize the traffic generated by the synchronization protocols, and also investigate the power consumption and synchronization trade-off via numerical simulations. To the best of our knowledge, this is the first study that rigorously models the role of wireless connectivity in blockchain-powered IoT systems.","1938-1883","978-1-5386-3180-5","10.1109/ICC.2018.8422485","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8422485","","Protocols;Synchronization;Peer-to-peer computing;Contracts;Wireless communication;Communication system security","Internet;Internet of Things;peer-to-peer computing;protocols;synchronisation;telecommunication traffic","blockchain synchronization;IoT device;decentralized accounting mechanism;blockchain network;validator nodes;peer-to-peer fashion;relatively low computing capabilities;low power consumption;low-bandwidth wireless connectivity;blockchain copy;synchronization protocols;IoT endpoints;blockchain-powered IoT systems;communication traffic analysis;Internet of Things ecosystem;communication costs;account state","","19","","9","","30 Jul 2018","","","IEEE","IEEE Conferences"
"Smart Radially Folding Structures","A. T. Conn; J. Rossiter","Department of Engineering Mathematics, University of Bristol, Bristol, U.K.; Department of Engineering Mathematics, University of Bristol, Bristol, U.K.","IEEE/ASME Transactions on Mechatronics","17 Aug 2012","2012","17","5","968","975","In this paper, we present novel methods for exploiting passive and active radially folding mechanisms for reactive and dynamic structures. These enable the application of radially folding structures in domains including fluidics, medical stents, and auxetic materials. A compact form of elastic deployment utilizing linkage strain energy is proposed using beam theory analysis. Elastic strain energy is also shown to produce bistable folding behavior, with two low energy states at full contraction and full expansion, and a bistable switching point at some intermediate position. Polymeric smart materials are investigated for driving active folding. These materials can be readily exploited through the features of the folding structure including its ability to resolve 1-D, 2-D, and 3-D actuation strains into a more effective single degree-of-freedom linear, areal, volumetric or rotational output. The elastic and solid-state nature of many polymeric smart materials means they can implement elastic deployment and bistability. A thermally-activated shape memory polymer is shown to fold a 4-segment structure from expanded to contracted states. Experimental testing of an 8-segment dielectric elastomer actuator prototype demonstrates that radially folding structures can resolve large biaxial planar strains generated by dielectric elastomers into a single linear or rotational output stroke.","1941-014X","","10.1109/TMECH.2011.2153867","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5783933","Bistable mechanism;dielectric elastomer actuator;shape memory polymer;smart structure","Polymers;Couplings;Actuators;Intelligent structures","","","","15","1","17","IEEE","6 Jun 2011","","","IEEE","IEEE Journals"
"Implementation of Blockchain for Fair Polling System","a. Mishra; A. Mishra; A. Bajpai; A. Mishra","M. S. Ramaiah University of Applied Sciences,Bangalore,India; School of Engineering and Technology Jain University,Bangalore,India; SRMIST,Ghaziabad,India; School of Engineering and Technology Jain University,Bangalore,India","2020 International Conference on Smart Electronics and Communication (ICOSEC)","7 Oct 2020","2020","","","638","644","This paper introduces an idea proposed for the voting system that is completely transparent and tamper-proof. The conventional way of an election in the country presently deals with the problem of vote tampering which raises concerns for every citizen. The time spent in administrative paperwork can be reduced to almost negligible. With the help of Blockchain, Machine Learning, and the Internet of Things polling can be made fairer by using a decentralized network. Moreover, the voter has the power to verify their casted vote for authenticity. The paper presents the requirements for building software-based voting systems that enhance security and reduces the cost of conducting a nationwide election.","","978-1-7281-5461-9","10.1109/ICOSEC49089.2020.9215354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9215354","Blockchain-based Voting system;Transparency;Tamper-proof;Machine Learning;Internet of Things;Data Analysis;Data Mining Decentralized Network;Authenticity;Security;Integrity","Voting;Contracts;Machine learning;Internet of Things;Fingerprint recognition","cryptography;distributed databases;government data processing;Internet of Things;learning (artificial intelligence)","authentication;security enhancement;software based voting systems;Internet of Things polling;blockchain;fair polling system;nationwide election;decentralized network;Machine Learning;vote tampering;tamper-proof","","","","21","","7 Oct 2020","","","IEEE","IEEE Conferences"
"The current situation and future trends of marketplaces for mobility services: Findings from qualitative expert interviews","M. Strasser; S. Albayrak","Bosch Software Innovations GmbH, Schöneberger Ufer 89, 10785 Berlin, Germany; DAI Laboratory, Technical University of Berlin, Ernst-Reuter-Platz 7, 10587 Berlin, Germany","2016 5th International Conference on Smart Cities and Green ICT Systems (SMARTGREENS)","19 Jun 2017","2016","","","1","11","The number of marketplaces for services in the mobility domain is growing which makes it difficult to assess these systems according their capabilities, designs and operational approaches. Research has shown that the current state of the art for the mobility service marketplace domain lacks information about current capabilities as well as future trends. Therefore, qualitative interviews with various experts from the field have been conducted to obtain up-to date and relevant information about the currently ongoing efforts and achievements of marketplaces for mobility services. The interviews covered topics like marketplace architecture, functional capabilities, business relationships, communication and data exchange as well as protocol standardization and future trends. The paper presents the obtained information, contributes to the current state of the art as well as illustrates future trends and requirements of service marketplaces. Based upon the obtained information, a comprehensive Morphological Box has been developed which serves as a design framework and facilitates the development of future service marketplaces.","","978-989-758-234-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7951229","Qualitative Interviews;Service Marketplaces;Morphological Analysis;Marketplace Evaluation;Software as a Service;Empiric Studies","Interviews;Protocols;Market research;Contracts;Standards","electronic commerce;service industries","mobility service marketplace domain;marketplace architecture;functional capabilities;business relationships;data exchange;protocol standardization;comprehensive morphological box;design framework","","","","19","","19 Jun 2017","","","IEEE","IEEE Conferences"
"Forecasting car rental demand based temporal and spatial travel patterns","S. Lei; H. Wang; C. Yang; B. Du; R. Zhong; R. Huang","School of Software, Beihang University, Beijing, China; School of Software, Beihang University, Beijing, China; School of Software, Beihang University, Beijing, China; State Key Lab of Software Development Environment, Beihang University, Beijing, China; State Key Lab of Software Development Environment, Beihang University, Beijing, China; Computer and Information Sciences, Hosei University, Tokyo, Japan","2017 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computed, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","28 Jun 2018","2017","","","1","8","Recent years, shared mobility services have gained momentum across the world. Meanwhile, rental car industry has seen great developments in China and has reached a scale of economy. Knowing the rental behavior pattern and forecasting the demand become more important for rental businesses. To this end, in this paper, we aim to analyze the rental mobility pattern by examining multiple factors in a holistic manner. A special goal is to predict the demand of a given region. Specifically, we first analyze regular mobility based on real trips of rental cars. Then, we extract key features from multiple types of rental-related data, such as rental behavior profiles and geo-social information of regions. Next, based on these features, we develop a multi-task learning based regression approach for predicting rental cars' demand. This approach can effectively learn not only fundamental features but also relationships between regions by considering multiple factors. Finally, we conduct extensive experiments on real-world rental trip data collected in Beijing. The experimental results validate the effectiveness of the proposed approach for forecasting rental demand in the real world.","","978-1-5386-0435-9","10.1109/UIC-ATC.2017.8397484","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8397484","","Automobiles;Feature extraction;Companies;Data mining;Urban areas;Contracts","intelligent transportation systems;learning (artificial intelligence);mobile computing;public transport;regression analysis;rental","temporal travel patterns;spatial travel patterns;car rental demand forecasting;geosocial information;multitask learning based regression approach;rental behavior profiles;rental-related data;rental cars;holistic manner;rental mobility pattern;rental businesses;rental behavior pattern;rental car industry;shared mobility services","","","","31","","28 Jun 2018","","","IEEE","IEEE Conferences"
