"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Permissioned Blockchain Reinforced API Platform for Data Management in IoT-based Sensor Networks","M. J. Baucas; P. Spachos","School of Engineering, University of Guelph, Guelph, ON, Canada; School of Engineering, University of Guelph, Guelph, ON, Canada","2021 IEEE Global Communications Conference (GLOBECOM)","2 Feb 2022","2021","","","01","06","With the rise of IoT-based sensor networks, there is an increasing need for proper security mechanisms and efficient management of crucial resources, such as energy. At the same time, as more services are integrated, more sensors are introduced into the network. As a consequence, the architecture that manages these sensors need to be improved. Blockchains can be a solution in terms of data security. To cater to the inexpensive devices used as sensors in most IoT-based sensor networks, usually, permissioned blockchains are used as its base data management structure. However, due to the diverse collection of sensors that can be incorporated into a network, a static database is not enough. A more sustainable and automative system is needed as its service administrator. Therefore, we chose to integrate smart contracts to enable adaptive and dynamic automation. Lastly, to manage the reception of all the incoming data, a proper interface is required. Therefore, we chose to encapsulate the blockchain within a REST API to enable a systematic allocation of network resources. With these technologies, we propose a low-cost platform to address the management issues of current IoT-based sensor networks. We tested our design against a commercial REST API service and standard socket communication to test its feasibility. The testing metrics were latency and throughput. Based on the results, our platform proved to be the most stable and proficient among the configurations. Therefore, our proposed design shows promise as a low-cost, secure, and systematic means of managing IoT-based sensor networks.","2576-6813","978-1-7281-8104-2","10.1109/GLOBECOM46510.2021.9685387","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9685387","","Wireless sensor networks;Systematics;Sockets;Smart contracts;Throughput;Time measurement;Blockchains","application program interfaces;Internet of Things;security of data;sensors","automotive system;base data management structure;commercial REST API service;IoT-based sensor networks;IoT-based sensor networks management;low-cost platdform;network resources;permissioned blockchain reinforced API platform;sensors;static database;sustainable system;systematic allocation","","","","21","IEEE","2 Feb 2022","","","IEEE","IEEE Conferences"
"E-book Circulation System Based on Blockchain","C. -C. Lee; C. -W. Li; C. -T. Li; C. -L. Chen","Library and Information Science, Fu Jen Catholic University, New Taipei City, Taiwan; Library and Information Science, Fu Jen Catholic University, New Taipei City, Taiwan; Information Management, Tainan University of Technology, Tainan, Taiwan; Computer Science and Information Engineering, Chaoyang University of Technology, Taichung, Taiwan","2021 International Conference on Computational Science and Computational Intelligence (CSCI)","22 Jun 2022","2021","","","615","619","As the global trend of digitalization and automation constantly pushes our entire society forward, the library, as a gateway to both global knowledge and social culture, should by no means fall behind. However, instead of digitalizing the collections and book circulation processes, most libraries seem to focus their digitalization and automation endeavors on other services. We, on the other hand, would like to virtualize a library as operates on the very basis of electronic collections. Electronic books, often abbreviated to ""E-books"", are a better option that fits the reading habbit of many in the modern society. In creating a virtual library, we aim to design a user-friendly interface for easy, secure reader identity verification and e-book browsing and borrowing where no piracy can happen in case of the existence of a malicious user. We shall propose a new design based on the blockchain technology with smart contract that features distributed computing and data immutability. The new system is capable of solid user authentication as well as detialed e-book circulation history recording, and will offer the reader a smooth, comfortable e-book reading experience.","","978-1-6654-5841-2","10.1109/CSCI54926.2021.00164","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9799205","E-book;Blockchain;Ethereum;Digital Library;Authentication","Electronic publishing;Automation;Scientific computing;Smart contracts;Logic gates;Solids;Market research","authorisation;blockchains;electronic publishing;Internet;user interfaces","global trend;digitalization;gateway;global knowledge;social culture;book circulation processes;automation endeavors;electronic collections;electronic books;reading habbit;virtual library;user-friendly interface;secure reader identity verification;e-book browsing;borrowing;malicious user;blockchain technology;solid user authentication;detialed e-book circulation history recording;smooth e-book reading experience;comfortable e-book reading experience;e-book circulation system","","","","12","IEEE","22 Jun 2022","","","IEEE","IEEE Conferences"
"Decentralized Data trading Model Based on a Public Blockchain","J. Sheng; P. Zhang; J. Shu; S. Cai","School of Computer and Information, Anhui Normal University, Wuhu, China; Engineering Research Center of Digital Forensics of Ministry of Education, Nanjing University of Information Science & Technology, Nanjing, China; School of Computer and Information, Anhui Normal University, Wuhu, China; School of Computer and Information, Anhui Normal University, Wuhu, China","2021 International Conference on Cyber-Physical Social Intelligence (ICCSI)","23 Mar 2022","2021","","","1","5","The big data industry has developed rapidly. It is of great significance for the healthy development of the big data industry to connect data supply-demand and promote data circulation through data trading. However, the existing third-party data trading platforms have the ability to view and steal transaction data and true identity. It has become a potential threat to both parties and an obstacle to data trading. Based on the research of blockchain technology, smart contract, and cryptography technology, this paper proposes a data trading model based on a blockchain for the security of data trading. The model uses the Interstellar File System (IPFS) and zero-knowledge proof to solve the security of data. Firstly, IPFS and cryptography are used to store and access data files safely. Secondly, based on secure storage and access, a data trading request is broadcast to a blockchain network. And the blockchain responds to the transaction request. Then, to obtain the original data file, the ciphertext got from the blockchain is decrypted based on the response message. Finally, the zero-knowledge proof system in the model is used to pay transaction fees to both parties. This process protects the security of payments. Through this model, both parties can complete the data trading. It also protects the security of data. In this paper, the proposed scheme is implemented on the Ethereum platform. The experimental results show that the proposed data trading model performs well in the security of data trading.","","978-1-6654-2621-3","10.1109/ICCSI53130.2021.9736200","National Natural Science Foundation of China(grant numbers:61872006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9736200","Blockchain;data trading;IPFS;zero-knowledge proof","Industries;File systems;Smart contracts;Big Data;Data models;Blockchains;Social intelligence","Big Data;blockchains;data privacy","third-party data trading platforms;data files;zero-knowledge proof;transaction data;data circulation;data supply-demand;big data industry;decentralized data trading model;security of data;blockchain;original data file;data trading request","","","","37","IEEE","23 Mar 2022","","","IEEE","IEEE Conferences"
"Checking GDPR Compliance for Cloud-based Services","M. Barati; O. Rana","School of Computing, Edinburgh Napier University, Edinburgh, UK; School of Computer Science & Informatics, Cardiff University, Cardiff, UK","2021 IEEE World Congress on Services (SERVICES)","15 Nov 2021","2021","","","2","2","Accessing a cloud-hosted service may involve executing a number of sub-services which are unknown to the user. A user is only aware of the service they directly invoke, not the sub-services which may be hosted across other cloud providers (including advertising and data processing services). Each service in this chain may collect and process personal user data via read, write and transfer operations. The European General Data Protection Regulation (GDPR) enforces cloud providers to receive explicit consent from their users prior to executing any such operations. We present a Blockchain-based architecture that supports GDPR compliance verification (especially in the context of such a service chain) for enhancing the data privacy of cloud users. The architecture supports a factory of smart contracts, including user consent , GDPR compliance , container and verification , each of which is activated by an actor within a cloud environment. Figure 1 illustrates the interactions between the different components that make up our system – classified into three different phases:","2642-939X","978-1-6654-2719-7","10.1109/SERVICES51467.2021.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9604450","User privacy;General data protection regulation;Blockchain;Cloud security","Data privacy;Smart contracts;Europe;Containers;Data processing;Production facilities;General Data Protection Regulation","authorisation;cloud computing;data privacy;security of data","personal user data;European General Data Protection Regulation;cloud providers;explicit consent;Blockchain-based architecture;GDPR compliance verification;service chain;data privacy;cloud users;user consent;cloud environment;checking GDPR compliance;cloud-based services;cloud-hosted service;including advertising;data processing services","","","","0","IEEE","15 Nov 2021","","","IEEE","IEEE Conferences"
"DESPRO: Decentralized business platform for student non-profit organizations","M. Vasilj; S. Skender; M. Jurdana; M. Horvat","Department of Applied Computing, Faculty of Electrical Engineering and Computing, University of Zagreb; Department of Applied Computing, Faculty of Electrical Engineering and Computing, University of Zagreb; Department of Applied Computing, Faculty of Electrical Engineering and Computing, University of Zagreb; Department of Applied Computing, Faculty of Electrical Engineering and Computing, University of Zagreb","2021 44th International Convention on Information, Communication and Electronic Technology (MIPRO)","15 Nov 2021","2021","","","1679","1683","Student non-profit organizations are a specific type of small associations that congregate students from diverse backgrounds around a common purpose. These organizations are non-profit driven, autonomous, and typically have largely similar statutes and regulations. In the context of software engineering, information systems that support their business processes have similar software requirements specifications. DESPRO is a web-based platform that fully supports principal use cases of students' non-profit organizations. The platform has three uses: accounting, voting, and fundraising management. DESPRO allows such organizations to begin with their principal operations practically immediately without unnecessary overhead. Unique features that distinguish DESPRO from other similar systems are: 1) lightweight and streamlined deployment process, 2) minimal required remote maintenance, 3) pre-defined functionalities specifically suited for student non-profit organizations, 4) user anonymity customized to specific functional requirements, 5) voting without prior user registration. The platform was developed with open-source technologies Node.js, Vue.js, Vuetify, Bootstrap, Sequalize, Axios, Web3, MariaDB, and smart contracts for Ethereum. It is freely available for noncommercial use by contacting the first author.","2623-8764","978-953-233-101-1","10.23919/MIPRO52101.2021.9596865","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9596865","blockchain voting;accounting application;fundraising;decentralized architecture;business application;NGO","Smart contracts;Organizations;Maintenance engineering;Regulation;Cryptocurrency;Task analysis;Open source software","data handling;educational administrative data processing;formal specification;formal verification;information systems;Internet;nonprofit organisations;systems analysis","DESPRO;student nonprofit organizations;software requirements specifications;decentralized business platform;software engineering;information systems;Web-based platform","","","","21","","15 Nov 2021","","","IEEE","IEEE Conferences"
"A Blockchain-based Framework Proposal for Online Entertainment Ecosystem","H. C. Chou","Social Informatics Department, Kyoto University, Kyoto, Japan","2021 IEEE Region 10 Symposium (TENSYMP)","4 Oct 2021","2021","","","1","5","People are spending much time online to read articles and watch videos nowadays. Yet for the creators of these entertainment contents, they are lacking of support to work together by sharing their creation as well as have limited options to receive economic rewards. This paper proposes a blockchain-based online entertainment sharing and rewarding system framework to allow creators work together by sharing each other’s creation and sharing economic rewards. This paper exploits the advantage of blockchain technology to provide a smart contract that bonds the participants and stores transaction records on a secured, alteration resistance, and immutable shared ledger. In addition, this papers also propose to use cryptocurrency to support borderless payment for the online entertainment ecosystem. The proposed framework contains three main parts: register the ownership of a creation; register the shared intellectual property rights when the creation contains another people’s creation; receives and share payments from online audiences. The system provides a solution to empower online entertainment creator in working together and receive economic rewards directly form audience.","2642-6102","978-1-6654-0026-8","10.1109/TENSYMP52854.2021.9550854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9550854","blockchain;online entertainment;copyright sharing","Economics;Resistance;Smart contracts;Ecosystems;Entertainment industry;Watches;Blockchains","electronic money;entertainment;industrial property","blockchain-based framework proposal;online entertainment ecosystem;watch videos;creators;entertainment contents;blockchain-based online entertainment;system framework;sharing economic rewards;blockchain technology;stores transaction records;immutable shared ledger;support borderless payment;shared intellectual property rights;receives share payments;online audiences;online entertainment creator","","","","15","IEEE","4 Oct 2021","","","IEEE","IEEE Conferences"
"Blockchain-based Energy Transaction Model for Multiple Energy Hubs","Y. Yang; L. Jia","Department of Automation, Shanghai Key Laboratory of Power Station Automation Technology, College of Mechatronics Engineering and Automation, Shanghai University, Shanghai, P.R. China; Department of Automation, Shanghai Key Laboratory of Power Station Automation Technology, College of Mechatronics Engineering and Automation, Shanghai University, Shanghai, P.R. China","2021 IEEE 10th Data Driven Control and Learning Systems Conference (DDCLS)","25 Jun 2021","2021","","","1235","1240","Promoting the effective use of energy with the Energy Hub(EH) is an important part of the construction of the Energy Internet. In this paper, an energy transaction model for the Multiple Energy Hub System(MEHS) based on blockchain technology is proposed, which is a distributed system composed of multiple energy hubs. Firstly, the concept of the EH and the current research and application of the energy hub technology are introduced. Then the definition, structure, classification, consensus mechanism, and smart contract of blockchain technology are described. The feasibility of applying blockchain technology to energy network is analyzed. Thirdly, the model structure and energy transaction framework based on blockchain technology are established. Meanwhile, a series of algorithms that give transaction priority are designed. Finally, the model of MEHS based on blockchain technology is given in detail, and compared with the traditional scheduling model to illustrate the superiority of using blockchain technology.","2767-9861","978-1-6654-2423-3","10.1109/DDCLS52934.2021.9455644","National Natural Science Foundation of China(grant numbers:92067105,61773251); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9455644","Multiple Energy Hubs System(MEHS);Blockchain technology;Energy transaction mechanism","Learning systems;Economics;Renewable energy sources;Smart contracts;Blockchain;Data models;Internet","blockchains;Internet;power engineering computing;power system management","energy transaction framework;energy network;energy hub technology;Multiple Energy Hub System;Energy Internet;blockchain-based energy transaction model","","","","13","IEEE","25 Jun 2021","","","IEEE","IEEE Conferences"
"A Novel Scheme for P2P Energy Trading Considering Energy Congestion in Microgrid","M. Ehjaz; M. Iqbal; S. S. H. Zaidi; B. M. Khan","Department of Electrical and Computer Engineering, COMSATS University, Wah Campus, Islamabad, Pakistan; Department of Electrical and Computer Engineering, COMSATS University, Wah Campus, Islamabad, Pakistan; Department of Electrical Engineering, PNEC, National University of Sciences and Technology, Islamabad, Pakistan; Department of Electrical Engineering, PNEC, National University of Sciences and Technology, Islamabad, Pakistan","IEEE Access","9 Nov 2021","2021","9","","147649","147664","The advancements in Renewable Energy Sources (RES), increasing trends of distributed generation and proliferation of prosumer community requires an affective utilization of energy in Microgrid (MG) paradigm. Peer-to-Peer (P2P) energy trading mechanism provides a platform where prosumers can participate in energy sharing which is beneficial for all users of MG. Meanwhile, due to the high penetration of RES and distributed generations in distribution system used in P2P energy trading concept, the control and operation of existing grid is lacking the required functionalities. In P2P energy trading, power congestion occurs on distribution system which can limit effective utilization of RES. As RES and power demands are increasing, congestion problem also tends to increase. Smart Metering (SM) infrastructure is used to handle Energy Congestion Problem (ECP) by more effective management of prosumer community in P2P energy trading mechanism. SM monitors power transactions, maintains status of the network and obtains power profiles of prosumers. In this paper, Normalized P2P (NP2P) energy trading scheme is proposed with objective to decrease load on main grid and cost minimization for all users. NP2P is centralized contracting scheme treats all users in Microgrid equal for energy flow and cost implementation. Three different cases are considered to validate efficiency of proposed P2P energy trading scheme. In this research work, ECP due to NP2P model is analyzed, modeled as Knapsack Problem (KP) and solved using Greedy and Simulated Annealing (SA) algorithms. In proposed research, Central Energy Management Unit (CEMU) is responsible for implementation of functions for NP2P model and energy congestion control. To improve the reliability of grid, some prosumers with surplus energy should be disconnected. The results of various considered cases for proposed NP2P scheme and algorithms for ECP are compared to verify effectiveness of the solution.","2169-3536","","10.1109/ACCESS.2021.3124792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9598827","Peer-to-Peer energy trading;energy congestion;microgrid;smart meter;greedy algorithm;simulated annealing algorithm;Knapsack problem","Microgrids;Costs;Optimization;Renewable energy sources;Power system stability;Peer-to-peer computing;Power markets","costing;distributed power generation;energy management systems;knapsack problems;peer-to-peer computing;power distribution control;power distribution economics;power distribution reliability;power generation control;power generation economics;power generation reliability;power markets;renewable energy sources;simulated annealing;smart meters;smart power grids;telecommunication congestion control","RES;power transaction;cost implementation;Central Energy Management Unit;energy congestion control;distributed generation;microgrid paradigm;peer-to-peer energy trading mechanism;smart metering infrastructure;ECP;knapsack problem;simulated annealing algorithm;system reliability","","4","","49","CCBY","2 Nov 2021","","","IEEE","IEEE Journals"
"An Intent-based Smart Slicing Framework for Vertical Industry in B5G Networks","D. Wang; R. Su; S. Zhang","China Telecom Research Institute Beijing, China; School of Software and Microelectronics Peking University Beijing, China; International School Beijing University of Posts and Telecommunications Beijing, China","2021 IEEE/CIC International Conference on Communications in China (ICCC Workshops)","23 Sep 2021","2021","","","389","394","End-to-end slicing provides more opportunities for telecommunications in vertical industry. It is able to satisfy the different Service Level Agreement of vertical industry. However, a smarter and more flexible slicing management framework is required to support the deep application of vertical industry in beyond 5G networks. The slicing research and standardization of 3GPP and other SDOs has started to focus on smart slicing. A significant target of smart slicing is to satisfy the users’ intents and requirements. An intent-based network can recognize the users’ intent in real-time and then update the network slicing to guarantee the SLA. In this paper, an intent-based smart slicing framework is proposed to support the applications in vertical industry. It is able to recognize and guarantee the users’ intent by closed-loop management.","2474-9133","978-1-6654-3944-2","10.1109/ICCCWorkshops52231.2021.9538888","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9538888","intent-based networks;vertical industry;Beyond 5G;intent translation;intent guarantee;E2E slicing","Industries;5G mobile communication;Network slicing;Conferences;Standardization;Real-time systems;Telecommunications","3G mobile communication;5G mobile communication;contracts;telecommunication network management;telecommunication standards","vertical industry;intent-based network;intent-based smart slicing framework;B5G networks;end-to-end slicing;flexible slicing management framework;service level agreement;beyond 5G networks;3GPP standardization;SDO;closed-loop management","","1","","30","IEEE","23 Sep 2021","","","IEEE","IEEE Conferences"
"A Flexible Billing Life Cycle for Cloud Services Using Augmented Customer Agreements","J. M. García; O. Martín-Díaz; P. Fernandez; C. Müller; A. Ruiz-Cortés","Smart Computer Systems Research and Engineering Laboratory (SCORE), Universidad de Sevilla, Seville, Spain; Research Institute of Informatics Engineering (I3US), Universidad de Sevilla, Seville, Spain; Smart Computer Systems Research and Engineering Laboratory (SCORE), Universidad de Sevilla, Seville, Spain; Research Institute of Informatics Engineering (I3US), Universidad de Sevilla, Seville, Spain; Smart Computer Systems Research and Engineering Laboratory (SCORE), Universidad de Sevilla, Seville, Spain","IEEE Access","23 Mar 2021","2021","9","","44374","44389","Cloud computing constant evolution requires dynamic adjustments to service pricing and billing terms, considering provider infrastructures, customer requirements, and discount policies, among others. In this context, Customer Agreements (CA) are used to regulate the service provision including, among other information, the agreed service level in SLAs, pricing, and billing terms. Although many existing proposals and industrial tools support the definition of pricing and billing of cloud services, there is a lack in terms of customisation and automated monitoring tools integrated with the billing process. In this article, we provide a flexible billing proposal supporting CA that considers not only SLA terms but also customisable pricing and billing terms, possibly including compensations (i.e. discounts or overcharges) that apply when specified conditions are met. In addition, we developed an automated monitoring and analysis tool that we validate in a real-world industrial scenario. Moreover, we analyse and compare more than 50 existing industrial tools with our proposal, highlighting the advantages of its rule-based approach.","2169-3536","","10.1109/ACCESS.2021.3066443","European Commission (FEDER) and the Spanish Government through Project HORATIO(grant numbers:RTI2018-101204-B-C21); Andalusian Administration through Project APOLO(grant numbers:US-1264651); Project EKIPMENT-PLUS(grant numbers:P18-FR-2895); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9380134","Billing;cloud services;customer agreements;monitoring;pricing;service level agreements","Pricing;Tools;Monitoring;Cloud computing;Measurement;Proposals;Service level agreements","cloud computing;contracts;invoicing;pricing;Web services","flexible billing life cycle;cloud services;customer agreements;billing terms;provider infrastructures;customer requirements;service provision;service level;billing process;flexible billing proposal;SLA terms;pricing terms","","2","","28","CCBY","17 Mar 2021","","","IEEE","IEEE Journals"
"A Privacy-Preserving Charging Scheme for Electric Vehicles Using Blockchain and Fog Computing","H. Li; D. Han; M. Tang","College of Information Engineering, Shanghai Maritime University, Shanghai, China; College of Information Engineering, Shanghai Maritime University, Shanghai, China; School of Information Science and Technology, Guangdong University of Foreign Studies, Guangzhou, China","IEEE Systems Journal","26 Aug 2021","2021","15","3","3189","3200","A distributed charging system based on the Internet of Things can provide important supports to ensure the safe and sustainable operation of electric vehicles (EVs). Usually, drivers prefer to use local charging piles by querying the remote cloud server. Frequent communication with the cloud server will not only produce an unnecessary communication overhead but also increase the latency of response. More seriously, the cloud-based centralized management mode is vulnerable to cyber-attacks, which usually leads to privacy leakage. However, previous studies seldom focus on the privacy issue of the charging system for EVs. In this article, a decentralized and privacy-preserving charging scheme for EVs is proposed, which is based on blockchain and fog computing. In this scheme, fog computing is introduced to provide local computing with low latency. Specifically, a fog computing network, which is composed of fog computing nodes (FCNs), is used to provide localized services. Besides, a flexible consortium blockchain architecture is proposed. The blockchain system is deployed on the distributed FCNs, providing a decentralized and secure storage environment. By combining mutual authentication, smart contract, and blockchain-based storage, the security of privacy in the charging process can be ensured. The theoretical analysis and experiments demonstrate the advantages of the proposed scheme.","1937-9234","","10.1109/JSYST.2020.3009447","China Natural Science Funding(grant numbers:61873160); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9151272","Blockchain;fog computing;security and privacy;smart contract;vehicle charging","Edge computing;Cloud computing;Privacy;Servers;Electric vehicle charging","blockchains;cloud computing;data privacy;electric vehicles;file servers;Internet of Things;message authentication;query processing;road vehicles;storage management;transportation","privacy leakage;fog computing nodes;localized services;flexible consortium blockchain architecture;distributed FCNs;electric vehicles;distributed charging system;Internet of Things;sustainable operation;decentralized privacy-preserving charging;cloud based centralized management mode;remote cloud server querying;cyberattacks;decentralized storage;mutual authentication;smart contract;transportation system;road traffic","","29","","34","IEEE","28 Jul 2020","","","IEEE","IEEE Journals"
"A Blockchain-Assisted Seamless Handover Authentication for V2I Communication in 5G Wireless Networks","F. Yu; M. Ma; X. Li","College of Intelligence and Computing, Tianjin University, Tianjin, China; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; College of Intelligence and Computing, Tianjin University, Tianjin, China","ICC 2021 - IEEE International Conference on Communications","6 Aug 2021","2021","","","1","6","The Fifth Generation (5G) wireless network needs many base stations to provide ultra-high throughput. Thus, the vehicles in Vehicles to Infrastructure (V2I) communication over a 5G wireless network have to perform more frequent mutual authentications than before, which will greatly reduce the efficiency of the entire network. To address this issue, in this paper, we propose a novel handover authentication protocol that incorporates the blockchain based smart contracts to remove redundancy in the traditional handover authentication. Our proposed scheme can achieve the mutual authentication and key agreement between vehicles and base stations in 5G wireless networks, while it can largely reduce the cost for the handover authentication at the same time. The formal verification by Scyther indicates that the proposed protocol can resist various malicious attacks. In addition, the performance evaluation results show that the delay incurred by handover authentication can be significantly reduced indicating that the proposed protocol is feasible and holds potential to be used in the deployment of 5G wireless networks.","1938-1883","978-1-7281-7122-7","10.1109/ICC42927.2021.9500334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9500334","The Fifth Generation (5G) wireless network;Vehicle to Infrastructure (V2I);Handover authentication;Blockchain;Smart contract;Scyther","Performance evaluation;Base stations;5G mobile communication;Wireless networks;Authentication;Systems architecture;Resists","5G mobile communication;blockchains;cryptographic protocols;formal verification;message authentication;mobility management (mobile radio);telecommunication security;vehicular ad hoc networks","malicious attacks;smart contracts;vehicles to infrastructure communication;V2I communication;key agreement;mutual authentication;handover authentication protocol;base stations;Fifth Generation wireless network;blockchain-assisted seamless handover authentication;5G wireless networks","","4","","11","IEEE","6 Aug 2021","","","IEEE","IEEE Conferences"
"Organic Food Supply Chain Traceability using Blockchain Technology","M. U. Jannat; R. Ahamed; A. Mamun; J. Ferdaus; R. Costa; M. Biswas","Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Mirpur, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Mirpur, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Mirpur, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Mirpur, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Mirpur, Dhaka, Bangladesh; Department of Computer Science and Engineering, Bangladesh University of Business and Technology, Mirpur, Dhaka, Bangladesh","2021 International Conference on Science & Contemporary Technologies (ICSCT)","20 Dec 2021","2021","","","1","6","Blockchain is an innovation that’s prized for its capacity to record and disperse exchanges in the permanent, scumbled record. In a traditional supply chain, there is no procedure where consumers can be assured about the authenticity of the products as there is no way to probe the hygienist and authenticity. The purpose of this research is to build a decentralized, Blockchain-based system to check the product’s quality and source. To verify the authenticity of the goods, we will create a certified organic food supply chain system. In this paper, we are going to describe how to strengthen the security of data of supply chain members by applying blockchain technology. We will reduce the riskiness of data tampering and fraud data allocation by the ‘Smart contract’ using blockchain technology and by providing a quality assurance certificate customers can be sure of the product quality. This article assists individuals from many industries in understanding the advantages of the blockchain-based system and implementing it to increase the efficiency of the entire system.","","978-1-6654-2132-4","10.1109/ICSCT53883.2021.9642543","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9642543","Blockchain technology;food supply chain;Ethereum;smart-contract;quality assurance;trustability;security;transparency","Industries;Technological innovation;Quality assurance;Data security;Supply chains;Product design;Blockchains","agriculture;blockchains;certification;quality assurance;supply chain management","organic food supply chain traceability;blockchain technology;permanent scumbled record;authenticity;certified organic food supply chain system;supply chain members;fraud data allocation;quality assurance certificate customers;product quality;decentralized blockchain-based system;smart contract","","3","","35","IEEE","20 Dec 2021","","","IEEE","IEEE Conferences"
"Digital Twin-based Prediction for CNC Machines Inspection using Blockchain for Industry 4.0","A. Shukla; Y. Pansuriya; S. Tanwar; N. Kumar; M. J. Piran","Department of Computer Science and Engineering, Institute of Technology, Nirma University, Ahmedabad, Gujarat, India; Department of Computer Science and Engineering, Institute of Technology, Nirma University, Ahmedabad, Gujarat, India; Department of Computer Science and Engineering, Institute of Technology, Nirma University, Ahmedabad, Gujarat, India; Thapar Institute of Engineering & Technology (Deemed to be University), Patiala, Punjab, India; Department of Computer Science and Engineering, Sejong University, Seoul, South Korea","ICC 2021 - IEEE International Conference on Communications","6 Aug 2021","2021","","","1","6","The rapid growth and advancement of technology in industries provide a better quality of services to the end-user in the industrial Internet of Things (IIoT). The digital twin (DT) is an innovative technology recently developed in Industry 4.0 to provide a virtual representation of physical components, products, or equipment such as computer numerical control (CNC) machines. It can be used to run simulations before manufacturing. However, traditional DT platforms lack data privacy, traceability, immutability, authentication of stakeholders. Moreover, manual prediction of the wearing of the tool condition of the CNC machine is challenging. Motivated from these gaps, in this paper, we propose a six-layered architecture for DT of CNC, which predicts CNC tool wear detection using a novel ensemble technique based soft voted prediction model consisting of XGBoost, random forest, and AdaBoost models. The proposed architecture also incorporates the public Ethereum blockchain (BC) to maintain the aforementioned issues of authentication, traceability, and transparency through constraints and automation programmed into the smart contracts (SC) developed. We evaluate the proposed scheme’s performance through simulation and compare it with other traditional approaches concerning several performance parameters (accuracy, F1-score, precision, and recall). The result shows that the proposed approach outperforms the traditional approaches on these same performance parameters such as accuracy, F1-score, precision, and recall.","1938-1883","978-1-7281-7122-7","10.1109/ICC42927.2021.9500498","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9500498","Digital Twin;Artificial Intelligence;Ensemble Learning;Blockchain;Smart Contract;CNC;Industry 4.0","Authentication;Computer architecture;Predictive models;Tools;Prediction algorithms;Classification algorithms;Blockchains","blockchains;computerised numerical control;condition monitoring;data privacy;inspection;Internet of Things;machine tools;manufacturing systems;production engineering computing;random forests;wear","performance parameters;digital twin-based prediction;CNC machines inspection;IIoT;virtual representation;computer numerical control machines;data privacy;traceability;CNC tool wear detection;ensemble technique;soft voted prediction model;random forest;AdaBoost models;public Ethereum blockchain;DT platforms;Industry 4.0;quality of services;industrial Internet of Things;tool condition wearing prediction;six-layered architecture;XGBoost;smart contracts;F1-score;precision;recall;authentication","","1","","21","IEEE","6 Aug 2021","","","IEEE","IEEE Conferences"
